Time	Status code	Status category	Status color	Pgm code	Pgm step	Pgm para	Pgm cycle	mV	mA	Temperature	Duration	Charge count	Discharge count	Capacity	Analog input 1	Analog input 2	Analog input 3	Analog input 4	Digital input 1	Digital input 2	Digital input 3	Digital input 4	Digital output 1	Digital output 2	Digital output 3	Digital output 4	Analog output 1	Analog output 2	
2645.039517	8	6	3	0	2	7	1	3418	-675	23	158692	16	8	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2646.027367	8	6	3	0	2	7	1	3415	-674	23	158751	16	8	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2647.029600	8	6	3	0	2	7	1	3411	-674	23	158811	16	8	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2648.036167	8	6	3	0	2	7	1	3407	-674	23	158872	16	8	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2649.041283	8	6	3	0	2	7	1	3397	-673	23	158932	16	8	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2650.027683	8	6	3	0	2	7	1	3392	-674	23	158991	16	8	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2651.034233	8	6	3	0	2	7	1	3388	-675	23	159051	16	8	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2652.040800	8	6	3	0	2	7	1	3384	-674	23	159112	16	8	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2653.043033	8	6	3	0	2	7	1	3381	-675	23	159172	16	8	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2654.030883	8	6	3	0	2	7	1	3375	-675	23	159231	16	8	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2655.038883	8	6	3	0	2	7	1	3376	-675	23	159292	16	8	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2656.041117	8	6	3	0	2	7	1	3373	-675	23	159352	16	8	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2657.028967	8	6	3	0	2	7	1	3370	-676	23	159411	16	8	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2658.035517	8	6	3	0	2	7	1	3367	-674	23	159471	16	8	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2659.039200	8	6	3	0	2	7	1	3364	-676	23	159532	16	8	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2660.044317	8	6	3	0	2	7	1	3360	-675	23	159592	16	8	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2661.033600	8	6	3	0	2	7	1	3358	-673	23	159651	16	8	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2662.035833	8	6	3	0	2	7	1	3355	-675	23	159712	16	8	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2663.042400	8	6	3	0	2	7	1	3351	-675	23	159772	16	8	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2664.031683	8	6	3	0	2	7	1	3348	-674	23	159831	16	8	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2665.033917	8	6	3	0	2	7	1	3345	-675	23	159891	16	8	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2666.039033	8	6	3	0	2	7	1	3342	-676	23	159952	16	8	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2667.047033	8	6	3	0	2	7	1	3340	-673	23	160012	16	8	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2668.030567	8	6	3	0	2	7	1	3337	-674	23	160071	16	8	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2669.037117	8	6	3	0	2	7	1	3334	-674	23	160132	16	8	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2670.043683	8	6	3	0	2	7	1	3332	-673	23	160192	16	8	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2671.028633	8	6	3	0	2	7	1	3330	-673	23	160251	16	8	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2672.033767	8	6	3	0	2	7	1	3327	-676	23	160311	16	8	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2673.041767	8	6	3	0	2	7	1	3324	-674	23	160372	16	8	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2674.044000	8	6	3	0	2	7	1	3321	-674	23	160432	16	8	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2675.031833	8	6	3	0	2	7	1	3319	-676	23	160491	16	8	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2676.039833	8	6	3	0	2	7	1	3316	-676	23	160552	16	8	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2677.042083	8	6	3	0	2	7	1	3315	-675	23	160612	16	8	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2678.028483	8	6	3	0	2	7	1	3312	-675	23	160671	16	8	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2679.036483	8	6	3	0	2	7	1	3309	-675	23	160731	16	8	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2680.038717	8	6	3	0	2	7	1	3307	-674	23	160792	16	8	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2681.045283	8	6	3	0	2	7	1	3304	-674	23	160852	16	8	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2682.034567	8	6	3	0	2	7	1	3302	-674	23	160911	16	8	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2683.036800	8	6	3	0	2	7	1	3298	-674	23	160971	16	8	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2684.041917	8	6	3	0	2	7	1	3296	-674	23	161032	16	8	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2685.028317	8	6	3	0	2	7	1	3293	-675	23	161091	16	8	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2686.033433	8	6	3	0	2	7	1	3290	-674	23	161151	16	8	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2687.040000	8	6	3	0	2	7	1	3287	-674	23	161212	16	8	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2688.048000	8	6	3	0	2	7	1	3283	-675	23	161272	16	8	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2689.031517	8	6	3	0	2	7	1	3280	-675	23	161331	16	8	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2690.038083	8	6	3	0	2	7	1	3277	-675	23	161391	16	8	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2691.044633	8	6	3	0	2	7	1	3273	-674	23	161452	16	8	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2692.029600	8	6	3	0	2	7	1	3269	-674	23	161511	16	8	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2693.034717	8	6	3	0	2	7	1	3265	-675	23	161571	16	8	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2694.042717	8	6	3	0	2	7	1	3261	-675	23	161632	16	8	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2695.044967	8	6	3	0	2	7	1	3257	-676	23	161692	16	8	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2696.032800	8	6	3	0	2	7	1	3253	-674	23	161751	16	8	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2697.039367	8	6	3	0	2	7	1	3249	-673	23	161811	16	8	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2698.043033	8	6	3	0	2	7	1	3243	-675	23	161872	16	8	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2699.029433	8	6	3	0	2	7	1	3240	-673	23	161931	16	8	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2700.036000	8	6	3	0	2	7	1	3234	-676	23	161991	16	8	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2701.042567	8	6	3	0	2	7	1	3228	-674	23	162052	16	8	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2702.046233	8	6	3	0	2	7	1	3220	-676	23	162112	16	8	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2703.032633	8	6	3	0	2	7	1	3212	-675	23	162171	16	8	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2704.040633	8	6	3	0	2	7	1	3203	-674	23	162231	16	8	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2705.042883	8	6	3	0	2	7	1	3193	-674	23	162292	16	8	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2706.030717	8	6	3	0	2	7	1	3180	-675	23	162351	16	8	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2707.034400	8	6	3	0	2	7	1	3165	-673	23	162411	16	8	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2708.040967	8	6	3	0	2	7	1	3145	-675	23	162472	16	8	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2709.046083	8	6	3	0	2	7	1	3119	-674	23	162532	16	8	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2710.032483	8	6	3	0	2	7	1	3083	-675	23	162591	16	8	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2711.037600	8	6	3	0	2	7	1	3034	-676	23	162651	16	8	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2712.044167	8	6	3	0	2	7	1	2966	-674	23	162712	16	8	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2713.029117	8	6	3	0	2	7	1	2873	-674	23	162771	16	8	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2714.035683	8	6	3	0	2	7	1	2729	-675	23	162831	16	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2714.244483	8	15	3	0	1	31	2	2751	1	23	162844	17	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2714.264633	8	3	3	0	1	2	2	3655	674	23	162845	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2715.045117	8	3	3	0	1	2	2	3877	674	23	162892	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2716.030083	8	3	3	0	1	2	2	3960	674	23	162951	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2717.036633	8	3	3	0	1	2	2	4015	675	23	163011	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2718.041767	8	3	3	0	1	2	2	4057	675	23	163072	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2719.049767	8	3	3	0	1	2	2	4086	675	23	163132	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2720.033283	8	3	3	0	1	2	2	4097	675	23	163191	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2721.039833	8	3	3	0	1	2	2	4103	675	23	163251	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2722.047833	8	3	3	0	1	2	2	4109	675	23	163312	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2723.031367	8	3	3	0	1	2	2	4115	675	23	163371	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2724.046567	8	3	3	0	1	2	2	4118	670	23	163432	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2725.034400	8	3	3	0	1	2	2	4122	668	23	163491	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2726.038083	8	3	3	0	1	2	2	4127	667	23	163551	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2727.044633	8	3	3	0	1	2	2	4132	666	23	163612	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2728.033917	8	3	3	0	1	2	2	4137	666	23	163671	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2729.036167	8	3	3	0	1	2	2	4142	664	23	163731	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2730.042717	8	3	3	0	1	2	2	4147	664	23	163792	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2731.047833	8	3	3	0	1	2	2	4152	662	23	163852	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732.034233	8	3	3	0	1	2	2	4157	662	23	163911	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2733.039367	8	3	3	0	1	2	2	4164	662	23	163971	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2734.045917	8	3	3	0	1	2	2	4169	661	23	164032	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2735.052483	8	3	3	0	1	2	2	4174	660	23	164092	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2736.037433	8	3	3	0	1	2	2	4180	661	23	164151	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2737.042567	8	3	3	0	1	2	2	4184	659	23	164212	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2738.050567	8	3	3	0	1	2	2	4188	659	23	164272	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2739.034083	8	3	3	0	1	2	2	4191	658	23	164331	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2740.040633	8	3	3	0	1	2	2	4195	657	23	164391	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2741.047200	8	3	3	0	1	2	2	4197	656	23	164452	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2742.050883	8	3	3	0	1	2	2	4199	656	23	164512	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2743.037283	8	3	3	0	1	2	2	4201	656	23	164571	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2744.042400	8	3	3	0	1	2	2	4204	655	23	164632	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2745.047517	8	3	3	0	1	2	2	4204	652	23	164692	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2746.036800	8	3	3	0	1	2	2	4204	650	23	164751	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2747.039033	8	3	3	0	1	2	2	4204	647	23	164811	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2748.045600	8	3	3	0	1	2	2	4204	643	23	164872	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2749.050717	8	3	3	0	1	2	2	4204	641	23	164932	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750.037117	8	3	3	0	1	2	2	4204	638	23	164991	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2751.043683	8	3	3	0	1	2	2	4204	635	23	165052	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2752.050233	8	3	3	0	1	2	2	4204	632	23	165112	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2753.033767	8	3	3	0	1	2	2	4204	629	23	165171	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2754.040317	8	3	3	0	1	2	2	4204	626	23	165231	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2755.048317	8	3	3	0	1	2	2	4204	622	23	165292	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2756.050567	8	3	3	0	1	2	2	4204	619	23	165352	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2757.038400	8	3	3	0	1	2	2	4204	616	23	165411	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2758.044967	8	3	3	0	1	2	2	4204	613	23	165471	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2759.047200	8	3	3	0	1	2	2	4204	610	23	165532	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2760.035033	8	3	3	0	1	2	2	4204	605	23	165591	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2761.043033	8	3	3	0	1	2	2	4204	602	23	165651	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2762.045283	8	3	3	0	1	2	2	4204	600	23	165712	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2763.050400	8	3	3	0	1	2	2	4204	596	23	165772	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2764.039683	8	3	3	0	1	2	2	4204	592	23	165831	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2765.043367	8	3	3	0	1	2	2	4204	589	23	165891	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2766.048483	8	3	3	0	1	2	2	4204	585	23	165952	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2767.034883	8	3	3	0	1	2	2	4204	582	23	166011	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2768.040000	8	3	3	0	1	2	2	4204	579	23	166071	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2769.046567	8	3	3	0	1	2	2	4204	574	23	166132	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2770.053117	8	3	3	0	1	2	2	4204	571	23	166192	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2771.038083	8	3	3	0	1	2	2	4204	566	23	166251	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2772.043200	8	3	3	0	1	2	2	4204	564	23	166311	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2773.051200	8	3	3	0	1	2	2	4204	561	23	166372	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2774.034717	8	3	3	0	1	2	2	4204	558	23	166431	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2775.041283	8	3	3	0	1	2	2	4204	554	23	166491	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2776.047833	8	3	3	0	1	2	2	4204	549	23	166552	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2777.051517	8	3	3	0	1	2	2	4204	546	23	166612	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2778.037917	8	3	3	0	1	2	2	4204	542	23	166671	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2779.045917	8	3	3	0	1	2	2	4204	538	23	166731	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2780.048167	8	3	3	0	1	2	2	4204	534	23	166792	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2781.036000	8	3	3	0	1	2	2	4204	530	23	166851	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2782.044000	8	3	3	0	1	2	2	4204	527	23	166911	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2783.046233	8	3	3	0	1	2	2	4204	520	23	166972	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2784.051367	8	3	3	0	1	2	2	4204	517	23	167032	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2785.040633	8	3	3	0	1	2	2	4204	513	23	167091	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2786.042883	8	3	3	0	1	2	2	4204	509	23	167151	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2787.049433	8	3	3	0	1	2	2	4204	503	23	167212	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2788.057433	8	3	3	0	1	2	2	4204	499	23	167272	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2789.040967	8	3	3	0	1	2	2	4204	495	23	167331	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2790.046083	8	3	3	0	1	2	2	4204	491	23	167392	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2791.052633	8	3	3	0	1	2	2	4204	485	23	167452	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2792.037600	8	3	3	0	1	2	2	4204	480	23	167511	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2793.044167	8	3	3	0	1	2	2	4204	477	23	167571	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2794.052167	8	3	3	0	1	2	2	4204	473	23	167632	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2795.054400	8	3	3	0	1	2	2	4204	468	23	167692	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2796.042233	8	3	3	0	1	2	2	4204	464	23	167751	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2797.047367	8	3	3	0	1	2	2	4204	459	23	167812	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2798.051033	8	3	3	0	1	2	2	4204	455	23	167872	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2799.038883	8	3	3	0	1	2	2	4204	449	23	167931	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2800.045433	8	3	3	0	1	2	2	4204	446	23	167991	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2801.049117	8	3	3	0	1	2	2	4204	440	23	168052	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2802.054233	8	3	3	0	1	2	2	4204	435	23	168112	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2803.043517	8	3	3	0	1	2	2	4204	430	23	168171	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2804.047200	8	3	3	0	1	2	2	4204	425	23	168232	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2805.052317	8	3	3	0	1	2	2	4204	421	23	168292	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2806.041600	8	3	3	0	1	2	2	4204	416	23	168351	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2807.043833	8	3	3	0	1	2	2	4204	411	23	168411	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2808.050400	8	3	3	0	1	2	2	4204	407	23	168472	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2809.055517	8	3	3	0	1	2	2	4204	402	23	168532	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2810.041917	8	3	3	0	1	2	2	4204	392	23	168591	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2811.047033	8	3	3	0	1	2	2	4204	387	23	168652	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2812.053600	8	3	3	0	1	2	2	4204	382	23	168712	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2813.038567	8	3	3	0	1	2	2	4204	377	23	168771	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2814.045117	8	3	3	0	1	2	2	4204	372	23	168831	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2815.050233	8	3	3	0	1	2	2	4204	367	23	168892	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2816.058233	8	3	3	0	1	2	2	4204	363	23	168952	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2817.041767	8	3	3	0	1	2	2	4204	360	23	169011	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2818.048317	8	3	3	0	1	2	2	4204	355	23	169071	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2819.052000	8	3	3	0	1	2	2	4204	352	23	169132	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2820.039833	8	3	3	0	1	2	2	4204	347	23	169191	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2821.044967	8	3	3	0	1	2	2	4204	343	23	169251	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2822.050083	8	3	3	0	1	2	2	4204	340	23	169312	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2823.055200	8	3	3	0	1	2	2	4204	335	23	169372	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2824.044483	8	3	3	0	1	2	2	4204	332	23	169431	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2825.046717	8	3	3	0	1	2	2	4204	328	23	169491	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2826.053283	8	3	3	0	1	2	2	4204	324	23	169552	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2827.042567	8	3	3	0	1	2	2	4204	319	23	169611	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2828.044800	8	3	3	0	1	2	2	4204	313	23	169671	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2829.049917	8	3	3	0	1	2	2	4204	309	23	169732	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2830.056483	8	3	3	0	1	2	2	4204	304	23	169792	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2831.042883	8	3	3	0	1	2	2	4204	300	23	169851	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2832.048000	8	3	3	0	1	2	2	4204	296	23	169911	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2833.054567	8	3	3	0	1	2	2	4204	292	23	169972	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2834.039517	8	3	3	0	1	2	2	4204	289	23	170031	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2835.046083	8	3	3	0	1	2	2	4204	285	23	170091	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2836.051200	8	3	3	0	1	2	2	4204	281	23	170152	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2837.059200	8	3	3	0	1	2	2	4204	277	23	170212	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2838.042717	8	3	3	0	1	2	2	4204	274	23	170271	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2839.049283	8	3	3	0	1	2	2	4204	269	23	170331	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2840.052967	8	3	3	0	1	2	2	4204	266	23	170392	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2841.040800	8	3	3	0	1	2	2	4204	262	23	170451	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2842.045917	8	3	3	0	1	2	2	4204	259	23	170511	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2843.053917	8	3	3	0	1	2	2	4204	255	23	170572	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2844.056167	8	3	3	0	1	2	2	4204	251	23	170632	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2845.044000	8	3	3	0	1	2	2	4204	247	23	170691	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2846.052000	8	3	3	0	1	2	2	4204	243	23	170751	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2847.054233	8	3	3	0	1	2	2	4204	239	23	170812	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2848.040633	8	3	3	0	1	2	2	4204	235	23	170871	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2849.045767	8	3	3	0	1	2	2	4204	231	23	170931	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2850.050883	8	3	3	0	1	2	2	4204	227	23	170992	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2851.057433	8	3	3	0	1	2	2	4204	221	23	171052	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2852.046717	8	3	3	0	1	2	2	4204	218	23	171111	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2853.048967	8	3	3	0	1	2	2	4204	216	23	171171	18	8	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
